province,country,lat,long,date_observation,cases
Central African Republic,Central African Republic,6.6111,20.9394,2020-03-26,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-03-27,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-03-28,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-03-29,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-03-30,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-03-31,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-04-01,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-04-02,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-04-03,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-04-04,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-04-05,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-04-06,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-04-07,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-04-08,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-04-09,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-04-10,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-04-11,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-04-12,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-04-13,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-04-14,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-04-15,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-04-16,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-04-17,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-04-18,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-04-19,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-04-20,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-04-21,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-04-22,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-04-23,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-04-24,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-04-25,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-04-26,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-04-27,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-04-28,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-04-29,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-04-30,0
Central African Republic,Central African Republic,6.6111,20.9394,2020-05-01,0
Chad,Chad,15.4542,18.7322,2020-01-22,0
Chad,Chad,15.4542,18.7322,2020-01-23,0
Chad,Chad,15.4542,18.7322,2020-01-24,0
Chad,Chad,15.4542,18.7322,2020-01-25,0
Chad,Chad,15.4542,18.7322,2020-01-26,0
Chad,Chad,15.4542,18.7322,2020-01-27,0
Chad,Chad,15.4542,18.7322,2020-01-28,0
Chad,Chad,15.4542,18.7322,2020-01-29,0
Chad,Chad,15.4542,18.7322,2020-01-30,0
Chad,Chad,15.4542,18.7322,2020-01-31,0
Chad,Chad,15.4542,18.7322,2020-02-01,0
Chad,Chad,15.4542,18.7322,2020-02-02,0
Chad,Chad,15.4542,18.7322,2020-02-03,0
Chad,Chad,15.4542,18.7322,2020-02-04,0
Chad,Chad,15.4542,18.7322,2020-02-05,0
Chad,Chad,15.4542,18.7322,2020-02-06,0
Chad,Chad,15.4542,18.7322,2020-02-07,0
Chad,Chad,15.4542,18.7322,2020-02-08,0
Chad,Chad,15.4542,18.7322,2020-02-09,0
Chad,Chad,15.4542,18.7322,2020-02-10,0
Chad,Chad,15.4542,18.7322,2020-02-11,0
Chad,Chad,15.4542,18.7322,2020-02-12,0
Chad,Chad,15.4542,18.7322,2020-02-13,0
Chad,Chad,15.4542,18.7322,2020-02-14,0
Chad,Chad,15.4542,18.7322,2020-02-15,0
Chad,Chad,15.4542,18.7322,2020-02-16,0
Chad,Chad,15.4542,18.7322,2020-02-17,0
Chad,Chad,15.4542,18.7322,2020-02-18,0
Chad,Chad,15.4542,18.7322,2020-02-19,0
Chad,Chad,15.4542,18.7322,2020-02-20,0
Chad,Chad,15.4542,18.7322,2020-02-21,0
Chad,Chad,15.4542,18.7322,2020-02-22,0
Chad,Chad,15.4542,18.7322,2020-02-23,0
Chad,Chad,15.4542,18.7322,2020-02-24,0
Chad,Chad,15.4542,18.7322,2020-02-25,0
Chad,Chad,15.4542,18.7322,2020-02-26,0
Chad,Chad,15.4542,18.7322,2020-02-27,0
Chad,Chad,15.4542,18.7322,2020-02-28,0
Chad,Chad,15.4542,18.7322,2020-02-29,0
Chad,Chad,15.4542,18.7322,2020-03-01,0
Chad,Chad,15.4542,18.7322,2020-03-02,0
Chad,Chad,15.4542,18.7322,2020-03-03,0
Chad,Chad,15.4542,18.7322,2020-03-04,0
Chad,Chad,15.4542,18.7322,2020-03-05,0
Chad,Chad,15.4542,18.7322,2020-03-06,0
Chad,Chad,15.4542,18.7322,2020-03-07,0
Chad,Chad,15.4542,18.7322,2020-03-08,0
Chad,Chad,15.4542,18.7322,2020-03-09,0
Chad,Chad,15.4542,18.7322,2020-03-10,0
Chad,Chad,15.4542,18.7322,2020-03-11,0
Chad,Chad,15.4542,18.7322,2020-03-12,0
Chad,Chad,15.4542,18.7322,2020-03-13,0
Chad,Chad,15.4542,18.7322,2020-03-14,0
Chad,Chad,15.4542,18.7322,2020-03-15,0
Chad,Chad,15.4542,18.7322,2020-03-16,0
Chad,Chad,15.4542,18.7322,2020-03-17,0
Chad,Chad,15.4542,18.7322,2020-03-18,0
Chad,Chad,15.4542,18.7322,2020-03-19,0
Chad,Chad,15.4542,18.7322,2020-03-20,0
Chad,Chad,15.4542,18.7322,2020-03-21,0
Chad,Chad,15.4542,18.7322,2020-03-22,0
Chad,Chad,15.4542,18.7322,2020-03-23,0
Chad,Chad,15.4542,18.7322,2020-03-24,0
Chad,Chad,15.4542,18.7322,2020-03-25,0
Chad,Chad,15.4542,18.7322,2020-03-26,0
Chad,Chad,15.4542,18.7322,2020-03-27,0
Chad,Chad,15.4542,18.7322,2020-03-28,0
Chad,Chad,15.4542,18.7322,2020-03-29,0
Chad,Chad,15.4542,18.7322,2020-03-30,0
Chad,Chad,15.4542,18.7322,2020-03-31,0
Chad,Chad,15.4542,18.7322,2020-04-01,0
Chad,Chad,15.4542,18.7322,2020-04-02,0
Chad,Chad,15.4542,18.7322,2020-04-03,0
Chad,Chad,15.4542,18.7322,2020-04-04,0
Chad,Chad,15.4542,18.7322,2020-04-05,0
Chad,Chad,15.4542,18.7322,2020-04-06,0
Chad,Chad,15.4542,18.7322,2020-04-07,0
Chad,Chad,15.4542,18.7322,2020-04-08,0
Chad,Chad,15.4542,18.7322,2020-04-09,0
Chad,Chad,15.4542,18.7322,2020-04-10,0
Chad,Chad,15.4542,18.7322,2020-04-11,0
Chad,Chad,15.4542,18.7322,2020-04-12,0
Chad,Chad,15.4542,18.7322,2020-04-13,0
Chad,Chad,15.4542,18.7322,2020-04-14,0
Chad,Chad,15.4542,18.7322,2020-04-15,0
Chad,Chad,15.4542,18.7322,2020-04-16,0
Chad,Chad,15.4542,18.7322,2020-04-17,0
Chad,Chad,15.4542,18.7322,2020-04-18,0
Chad,Chad,15.4542,18.7322,2020-04-19,0
Chad,Chad,15.4542,18.7322,2020-04-20,0
Chad,Chad,15.4542,18.7322,2020-04-21,0
Chad,Chad,15.4542,18.7322,2020-04-22,0
Chad,Chad,15.4542,18.7322,2020-04-23,0
Chad,Chad,15.4542,18.7322,2020-04-24,0
Chad,Chad,15.4542,18.7322,2020-04-25,0
Chad,Chad,15.4542,18.7322,2020-04-26,0
Chad,Chad,15.4542,18.7322,2020-04-27,0
Chad,Chad,15.4542,18.7322,2020-04-28,2
Chad,Chad,15.4542,18.7322,2020-04-29,2
Chad,Chad,15.4542,18.7322,2020-04-30,5
Chad,Chad,15.4542,18.7322,2020-05-01,5
Chile,Chile,-35.6751,-71.543,2020-01-22,0
Chile,Chile,-35.6751,-71.543,2020-01-23,0
Chile,Chile,-35.6751,-71.543,2020-01-24,0
Chile,Chile,-35.6751,-71.543,2020-01-25,0
Chile,Chile,-35.6751,-71.543,2020-01-26,0
Chile,Chile,-35.6751,-71.543,2020-01-27,0
Chile,Chile,-35.6751,-71.543,2020-01-28,0
Chile,Chile,-35.6751,-71.543,2020-01-29,0
Chile,Chile,-35.6751,-71.543,2020-01-30,0
Chile,Chile,-35.6751,-71.543,2020-01-31,0
Chile,Chile,-35.6751,-71.543,2020-02-01,0
Chile,Chile,-35.6751,-71.543,2020-02-02,0
Chile,Chile,-35.6751,-71.543,2020-02-03,0
Chile,Chile,-35.6751,-71.543,2020-02-04,0
Chile,Chile,-35.6751,-71.543,2020-02-05,0
Chile,Chile,-35.6751,-71.543,2020-02-06,0
Chile,Chile,-35.6751,-71.543,2020-02-07,0
Chile,Chile,-35.6751,-71.543,2020-02-08,0
Chile,Chile,-35.6751,-71.543,2020-02-09,0
Chile,Chile,-35.6751,-71.543,2020-02-10,0
Chile,Chile,-35.6751,-71.543,2020-02-11,0
Chile,Chile,-35.6751,-71.543,2020-02-12,0
Chile,Chile,-35.6751,-71.543,2020-02-13,0
Chile,Chile,-35.6751,-71.543,2020-02-14,0
Chile,Chile,-35.6751,-71.543,2020-02-15,0
Chile,Chile,-35.6751,-71.543,2020-02-16,0
Chile,Chile,-35.6751,-71.543,2020-02-17,0
Chile,Chile,-35.6751,-71.543,2020-02-18,0
Chile,Chile,-35.6751,-71.543,2020-02-19,0
Chile,Chile,-35.6751,-71.543,2020-02-20,0
Chile,Chile,-35.6751,-71.543,2020-02-21,0
Chile,Chile,-35.6751,-71.543,2020-02-22,0
Chile,Chile,-35.6751,-71.543,2020-02-23,0
Chile,Chile,-35.6751,-71.543,2020-02-24,0
Chile,Chile,-35.6751,-71.543,2020-02-25,0
Chile,Chile,-35.6751,-71.543,2020-02-26,0
Chile,Chile,-35.6751,-71.543,2020-02-27,0
Chile,Chile,-35.6751,-71.543,2020-02-28,0
Chile,Chile,-35.6751,-71.543,2020-02-29,0
Chile,Chile,-35.6751,-71.543,2020-03-01,0
Chile,Chile,-35.6751,-71.543,2020-03-02,0
Chile,Chile,-35.6751,-71.543,2020-03-03,0
Chile,Chile,-35.6751,-71.543,2020-03-04,0
Chile,Chile,-35.6751,-71.543,2020-03-05,0
Chile,Chile,-35.6751,-71.543,2020-03-06,0
Chile,Chile,-35.6751,-71.543,2020-03-07,0
Chile,Chile,-35.6751,-71.543,2020-03-08,0
Chile,Chile,-35.6751,-71.543,2020-03-09,0
Chile,Chile,-35.6751,-71.543,2020-03-10,0
Chile,Chile,-35.6751,-71.543,2020-03-11,0
Chile,Chile,-35.6751,-71.543,2020-03-12,0
Chile,Chile,-35.6751,-71.543,2020-03-13,0
Chile,Chile,-35.6751,-71.543,2020-03-14,0
Chile,Chile,-35.6751,-71.543,2020-03-15,0
Chile,Chile,-35.6751,-71.543,2020-03-16,0
Chile,Chile,-35.6751,-71.543,2020-03-17,0
Chile,Chile,-35.6751,-71.543,2020-03-18,0
Chile,Chile,-35.6751,-71.543,2020-03-19,0
Chile,Chile,-35.6751,-71.543,2020-03-20,0
Chile,Chile,-35.6751,-71.543,2020-03-21,0
Chile,Chile,-35.6751,-71.543,2020-03-22,1
Chile,Chile,-35.6751,-71.543,2020-03-23,2
Chile,Chile,-35.6751,-71.543,2020-03-24,2
Chile,Chile,-35.6751,-71.543,2020-03-25,3
Chile,Chile,-35.6751,-71.543,2020-03-26,4
Chile,Chile,-35.6751,-71.543,2020-03-27,5
Chile,Chile,-35.6751,-71.543,2020-03-28,6
Chile,Chile,-35.6751,-71.543,2020-03-29,7
Chile,Chile,-35.6751,-71.543,2020-03-30,8
Chile,Chile,-35.6751,-71.543,2020-03-31,12
Chile,Chile,-35.6751,-71.543,2020-04-01,16
Chile,Chile,-35.6751,-71.543,2020-04-02,18
Chile,Chile,-35.6751,-71.543,2020-04-03,22
Chile,Chile,-35.6751,-71.543,2020-04-04,27
Chile,Chile,-35.6751,-71.543,2020-04-05,34
Chile,Chile,-35.6751,-71.543,2020-04-06,37
Chile,Chile,-35.6751,-71.543,2020-04-07,43
Chile,Chile,-35.6751,-71.543,2020-04-08,48
Chile,Chile,-35.6751,-71.543,2020-04-09,57
Chile,Chile,-35.6751,-71.543,2020-04-10,65
Chile,Chile,-35.6751,-71.543,2020-04-11,73
Chile,Chile,-35.6751,-71.543,2020-04-12,80
Chile,Chile,-35.6751,-71.543,2020-04-13,82
Chile,Chile,-35.6751,-71.543,2020-04-14,92
Chile,Chile,-35.6751,-71.543,2020-04-15,94
Chile,Chile,-35.6751,-71.543,2020-04-16,105
Chile,Chile,-35.6751,-71.543,2020-04-17,116
Chile,Chile,-35.6751,-71.543,2020-04-18,126
Chile,Chile,-35.6751,-71.543,2020-04-19,133
Chile,Chile,-35.6751,-71.543,2020-04-20,139
Chile,Chile,-35.6751,-71.543,2020-04-21,147
Chile,Chile,-35.6751,-71.543,2020-04-22,160
Chile,Chile,-35.6751,-71.543,2020-04-23,168
Chile,Chile,-35.6751,-71.543,2020-04-24,174
Chile,Chile,-35.6751,-71.543,2020-04-25,181
Chile,Chile,-35.6751,-71.543,2020-04-26,189
Chile,Chile,-35.6751,-71.543,2020-04-27,198
Chile,Chile,-35.6751,-71.543,2020-04-28,207
Chile,Chile,-35.6751,-71.543,2020-04-29,216
Chile,Chile,-35.6751,-71.543,2020-04-30,227
Chile,Chile,-35.6751,-71.543,2020-05-01,234
Anhui,China,31.8257,117.2264,2020-01-22,0
Anhui,China,31.8257,117.2264,2020-01-23,0
Anhui,China,31.8257,117.2264,2020-01-24,0
Anhui,China,31.8257,117.2264,2020-01-25,0
Anhui,China,31.8257,117.2264,2020-01-26,0
Anhui,China,31.8257,117.2264,2020-01-27,0
Anhui,China,31.8257,117.2264,2020-01-28,0
Anhui,China,31.8257,117.2264,2020-01-29,0
Anhui,China,31.8257,117.2264,2020-01-30,0
Anhui,China,31.8257,117.2264,2020-01-31,0
Anhui,China,31.8257,117.2264,2020-02-01,0
Anhui,China,31.8257,117.2264,2020-02-02,0
Anhui,China,31.8257,117.2264,2020-02-03,0
Anhui,China,31.8257,117.2264,2020-02-04,0
Anhui,China,31.8257,117.2264,2020-02-05,0
Anhui,China,31.8257,117.2264,2020-02-06,0
Anhui,China,31.8257,117.2264,2020-02-07,0
Anhui,China,31.8257,117.2264,2020-02-08,0
Anhui,China,31.8257,117.2264,2020-02-09,1
Anhui,China,31.8257,117.2264,2020-02-10,3
Anhui,China,31.8257,117.2264,2020-02-11,4
Anhui,China,31.8257,117.2264,2020-02-12,4
Anhui,China,31.8257,117.2264,2020-02-13,5
Anhui,China,31.8257,117.2264,2020-02-14,6
Anhui,China,31.8257,117.2264,2020-02-15,6
Anhui,China,31.8257,117.2264,2020-02-16,6
Anhui,China,31.8257,117.2264,2020-02-17,6
Anhui,China,31.8257,117.2264,2020-02-18,6
Anhui,China,31.8257,117.2264,2020-02-19,6
Anhui,China,31.8257,117.2264,2020-02-20,6
Anhui,China,31.8257,117.2264,2020-02-21,6
Anhui,China,31.8257,117.2264,2020-02-22,6
Anhui,China,31.8257,117.2264,2020-02-23,6
Anhui,China,31.8257,117.2264,2020-02-24,6
Anhui,China,31.8257,117.2264,2020-02-25,6
Anhui,China,31.8257,117.2264,2020-02-26,6
Anhui,China,31.8257,117.2264,2020-02-27,6
Anhui,China,31.8257,117.2264,2020-02-28,6
Anhui,China,31.8257,117.2264,2020-02-29,6
Anhui,China,31.8257,117.2264,2020-03-01,6
Anhui,China,31.8257,117.2264,2020-03-02,6
Anhui,China,31.8257,117.2264,2020-03-03,6
Anhui,China,31.8257,117.2264,2020-03-04,6
Anhui,China,31.8257,117.2264,2020-03-05,6
Anhui,China,31.8257,117.2264,2020-03-06,6
Anhui,China,31.8257,117.2264,2020-03-07,6
Anhui,China,31.8257,117.2264,2020-03-08,6
Anhui,China,31.8257,117.2264,2020-03-09,6
Anhui,China,31.8257,117.2264,2020-03-10,6
Anhui,China,31.8257,117.2264,2020-03-11,6
Anhui,China,31.8257,117.2264,2020-03-12,6
Anhui,China,31.8257,117.2264,2020-03-13,6
Anhui,China,31.8257,117.2264,2020-03-14,6
Anhui,China,31.8257,117.2264,2020-03-15,6
Anhui,China,31.8257,117.2264,2020-03-16,6
Anhui,China,31.8257,117.2264,2020-03-17,6
Anhui,China,31.8257,117.2264,2020-03-18,6
Anhui,China,31.8257,117.2264,2020-03-19,6
Anhui,China,31.8257,117.2264,2020-03-20,6
Anhui,China,31.8257,117.2264,2020-03-21,6
Anhui,China,31.8257,117.2264,2020-03-22,6
Anhui,China,31.8257,117.2264,2020-03-23,6
Anhui,China,31.8257,117.2264,2020-03-24,6
Anhui,China,31.8257,117.2264,2020-03-25,6
Anhui,China,31.8257,117.2264,2020-03-26,6
Anhui,China,31.8257,117.2264,2020-03-27,6
Anhui,China,31.8257,117.2264,2020-03-28,6
Anhui,China,31.8257,117.2264,2020-03-29,6
Anhui,China,31.8257,117.2264,2020-03-30,6
Anhui,China,31.8257,117.2264,2020-03-31,6
Anhui,China,31.8257,117.2264,2020-04-01,6
Anhui,China,31.8257,117.2264,2020-04-02,6
Anhui,China,31.8257,117.2264,2020-04-03,6
Anhui,China,31.8257,117.2264,2020-04-04,6
Anhui,China,31.8257,117.2264,2020-04-05,6
Anhui,China,31.8257,117.2264,2020-04-06,6
Anhui,China,31.8257,117.2264,2020-04-07,6
Anhui,China,31.8257,117.2264,2020-04-08,6
Anhui,China,31.8257,117.2264,2020-04-09,6
Anhui,China,31.8257,117.2264,2020-04-10,6
Anhui,China,31.8257,117.2264,2020-04-11,6
Anhui,China,31.8257,117.2264,2020-04-12,6
Anhui,China,31.8257,117.2264,2020-04-13,6
Anhui,China,31.8257,117.2264,2020-04-14,6
Anhui,China,31.8257,117.2264,2020-04-15,6
Anhui,China,31.8257,117.2264,2020-04-16,6
Anhui,China,31.8257,117.2264,2020-04-17,6
Anhui,China,31.8257,117.2264,2020-04-18,6
Anhui,China,31.8257,117.2264,2020-04-19,6
Anhui,China,31.8257,117.2264,2020-04-20,6
Anhui,China,31.8257,117.2264,2020-04-21,6
Anhui,China,31.8257,117.2264,2020-04-22,6
Anhui,China,31.8257,117.2264,2020-04-23,6
Anhui,China,31.8257,117.2264,2020-04-24,6
Anhui,China,31.8257,117.2264,2020-04-25,6
Anhui,China,31.8257,117.2264,2020-04-26,6
Anhui,China,31.8257,117.2264,2020-04-27,6
Anhui,China,31.8257,117.2264,2020-04-28,6
Anhui,China,31.8257,117.2264,2020-04-29,6
Anhui,China,31.8257,117.2264,2020-04-30,6
Anhui,China,31.8257,117.2264,2020-05-01,6
Beijing,China,40.1824,116.4142,2020-01-22,0
Beijing,China,40.1824,116.4142,2020-01-23,0
Beijing,China,40.1824,116.4142,2020-01-24,0
Beijing,China,40.1824,116.4142,2020-01-25,0
Beijing,China,40.1824,116.4142,2020-01-26,0
Beijing,China,40.1824,116.4142,2020-01-27,1
Beijing,China,40.1824,116.4142,2020-01-28,1
Beijing,China,40.1824,116.4142,2020-01-29,1
Beijing,China,40.1824,116.4142,2020-01-30,1
Beijing,China,40.1824,116.4142,2020-01-31,1
Beijing,China,40.1824,116.4142,2020-02-01,1
Beijing,China,40.1824,116.4142,2020-02-02,1
Beijing,China,40.1824,116.4142,2020-02-03,1
Beijing,China,40.1824,116.4142,2020-02-04,1
Beijing,China,40.1824,116.4142,2020-02-05,1
Beijing,China,40.1824,116.4142,2020-02-06,1
Beijing,China,40.1824,116.4142,2020-02-07,1
Beijing,China,40.1824,116.4142,2020-02-08,2
Beijing,China,40.1824,116.4142,2020-02-09,2
Beijing,China,40.1824,116.4142,2020-02-10,2
Beijing,China,40.1824,116.4142,2020-02-11,3
Beijing,China,40.1824,116.4142,2020-02-12,3
Beijing,China,40.1824,116.4142,2020-02-13,3
Beijing,China,40.1824,116.4142,2020-02-14,3
Beijing,China,40.1824,116.4142,2020-02-15,4
Beijing,China,40.1824,116.4142,2020-02-16,4
Beijing,China,40.1824,116.4142,2020-02-17,4
Beijing,China,40.1824,116.4142,2020-02-18,4
Beijing,China,40.1824,116.4142,2020-02-19,4
Beijing,China,40.1824,116.4142,2020-02-20,4
Beijing,China,40.1824,116.4142,2020-02-21,4
Beijing,China,40.1824,116.4142,2020-02-22,4
Beijing,China,40.1824,116.4142,2020-02-23,4
Beijing,China,40.1824,116.4142,2020-02-24,4
Beijing,China,40.1824,116.4142,2020-02-25,4
Beijing,China,40.1824,116.4142,2020-02-26,4
Beijing,China,40.1824,116.4142,2020-02-27,5
Beijing,China,40.1824,116.4142,2020-02-28,7
Beijing,China,40.1824,116.4142,2020-02-29,8
Beijing,China,40.1824,116.4142,2020-03-01,8
Beijing,China,40.1824,116.4142,2020-03-02,8
Beijing,China,40.1824,116.4142,2020-03-03,8
Beijing,China,40.1824,116.4142,2020-03-04,8
Beijing,China,40.1824,116.4142,2020-03-05,8
Beijing,China,40.1824,116.4142,2020-03-06,8
Beijing,China,40.1824,116.4142,2020-03-07,8
Beijing,China,40.1824,116.4142,2020-03-08,8
Beijing,China,40.1824,116.4142,2020-03-09,8
Beijing,China,40.1824,116.4142,2020-03-10,8
Beijing,China,40.1824,116.4142,2020-03-11,8
Beijing,China,40.1824,116.4142,2020-03-12,8
Beijing,China,40.1824,116.4142,2020-03-13,8
Beijing,China,40.1824,116.4142,2020-03-14,8
Beijing,China,40.1824,116.4142,2020-03-15,8
Beijing,China,40.1824,116.4142,2020-03-16,8
Beijing,China,40.1824,116.4142,2020-03-17,8
Beijing,China,40.1824,116.4142,2020-03-18,8
Beijing,China,40.1824,116.4142,2020-03-19,8
Beijing,China,40.1824,116.4142,2020-03-20,8
Beijing,China,40.1824,116.4142,2020-03-21,8
Beijing,China,40.1824,116.4142,2020-03-22,8
Beijing,China,40.1824,116.4142,2020-03-23,8
Beijing,China,40.1824,116.4142,2020-03-24,8
Beijing,China,40.1824,116.4142,2020-03-25,8
Beijing,China,40.1824,116.4142,2020-03-26,8
Beijing,China,40.1824,116.4142,2020-03-27,8
Beijing,China,40.1824,116.4142,2020-03-28,8
Beijing,China,40.1824,116.4142,2020-03-29,8
Beijing,China,40.1824,116.4142,2020-03-30,8
Beijing,China,40.1824,116.4142,2020-03-31,8
Beijing,China,40.1824,116.4142,2020-04-01,8
Beijing,China,40.1824,116.4142,2020-04-02,8
Beijing,China,40.1824,116.4142,2020-04-03,8
Beijing,China,40.1824,116.4142,2020-04-04,8
Beijing,China,40.1824,116.4142,2020-04-05,8
Beijing,China,40.1824,116.4142,2020-04-06,8
Beijing,China,40.1824,116.4142,2020-04-07,8
Beijing,China,40.1824,116.4142,2020-04-08,8
Beijing,China,40.1824,116.4142,2020-04-09,8
Beijing,China,40.1824,116.4142,2020-04-10,8
Beijing,China,40.1824,116.4142,2020-04-11,8
Beijing,China,40.1824,116.4142,2020-04-12,8
Beijing,China,40.1824,116.4142,2020-04-13,8
Beijing,China,40.1824,116.4142,2020-04-14,8
Beijing,China,40.1824,116.4142,2020-04-15,8
Beijing,China,40.1824,116.4142,2020-04-16,8
Beijing,China,40.1824,116.4142,2020-04-17,8
Beijing,China,40.1824,116.4142,2020-04-18,8
Beijing,China,40.1824,116.4142,2020-04-19,8
Beijing,China,40.1824,116.4142,2020-04-20,8
Beijing,China,40.1824,116.4142,2020-04-21,8
Beijing,China,40.1824,116.4142,2020-04-22,8
Beijing,China,40.1824,116.4142,2020-04-23,8
Beijing,China,40.1824,116.4142,2020-04-24,8
Beijing,China,40.1824,116.4142,2020-04-25,8
Beijing,China,40.1824,116.4142,2020-04-26,9
Beijing,China,40.1824,116.4142,2020-04-27,9
Beijing,China,40.1824,116.4142,2020-04-28,9
Beijing,China,40.1824,116.4142,2020-04-29,9
Beijing,China,40.1824,116.4142,2020-04-30,9
Beijing,China,40.1824,116.4142,2020-05-01,9
Chongqing,China,30.0572,107.874,2020-01-22,0
Chongqing,China,30.0572,107.874,2020-01-23,0
Chongqing,China,30.0572,107.874,2020-01-24,0
Chongqing,China,30.0572,107.874,2020-01-25,0
Chongqing,China,30.0572,107.874,2020-01-26,0
Chongqing,China,30.0572,107.874,2020-01-27,0
Chongqing,China,30.0572,107.874,2020-01-28,0
Chongqing,China,30.0572,107.874,2020-01-29,0
Chongqing,China,30.0572,107.874,2020-01-30,0
Chongqing,China,30.0572,107.874,2020-01-31,0
Chongqing,China,30.0572,107.874,2020-02-01,1
Chongqing,China,30.0572,107.874,2020-02-02,2
Chongqing,China,30.0572,107.874,2020-02-03,2
Chongqing,China,30.0572,107.874,2020-02-04,2
Chongqing,China,30.0572,107.874,2020-02-05,2
Chongqing,China,30.0572,107.874,2020-02-06,2
Chongqing,China,30.0572,107.874,2020-02-07,2
Chongqing,China,30.0572,107.874,2020-02-08,2
Chongqing,China,30.0572,107.874,2020-02-09,2
Chongqing,China,30.0572,107.874,2020-02-10,2
Chongqing,China,30.0572,107.874,2020-02-11,3
Chongqing,China,30.0572,107.874,2020-02-12,3
Chongqing,China,30.0572,107.874,2020-02-13,4
Chongqing,China,30.0572,107.874,2020-02-14,5
Chongqing,China,30.0572,107.874,2020-02-15,5
Chongqing,China,30.0572,107.874,2020-02-16,5
Chongqing,China,30.0572,107.874,2020-02-17,5
Chongqing,China,30.0572,107.874,2020-02-18,5
Chongqing,China,30.0572,107.874,2020-02-19,5
Chongqing,China,30.0572,107.874,2020-02-20,6
Chongqing,China,30.0572,107.874,2020-02-21,6
Chongqing,China,30.0572,107.874,2020-02-22,6
Chongqing,China,30.0572,107.874,2020-02-23,6
Chongqing,China,30.0572,107.874,2020-02-24,6
Chongqing,China,30.0572,107.874,2020-02-25,6
Chongqing,China,30.0572,107.874,2020-02-26,6
Chongqing,China,30.0572,107.874,2020-02-27,6
Chongqing,China,30.0572,107.874,2020-02-28,6
Chongqing,China,30.0572,107.874,2020-02-29,6
Chongqing,China,30.0572,107.874,2020-03-01,6
Chongqing,China,30.0572,107.874,2020-03-02,6
Chongqing,China,30.0572,107.874,2020-03-03,6
Chongqing,China,30.0572,107.874,2020-03-04,6
Chongqing,China,30.0572,107.874,2020-03-05,6
Chongqing,China,30.0572,107.874,2020-03-06,6
Chongqing,China,30.0572,107.874,2020-03-07,6
Chongqing,China,30.0572,107.874,2020-03-08,6
Chongqing,China,30.0572,107.874,2020-03-09,6
Chongqing,China,30.0572,107.874,2020-03-10,6
Chongqing,China,30.0572,107.874,2020-03-11,6
Chongqing,China,30.0572,107.874,2020-03-12,6
Chongqing,China,30.0572,107.874,2020-03-13,6
Chongqing,China,30.0572,107.874,2020-03-14,6
Chongqing,China,30.0572,107.874,2020-03-15,6
Chongqing,China,30.0572,107.874,2020-03-16,6
Chongqing,China,30.0572,107.874,2020-03-17,6
Chongqing,China,30.0572,107.874,2020-03-18,6
Chongqing,China,30.0572,107.874,2020-03-19,6
Chongqing,China,30.0572,107.874,2020-03-20,6
Chongqing,China,30.0572,107.874,2020-03-21,6
Chongqing,China,30.0572,107.874,2020-03-22,6
Chongqing,China,30.0572,107.874,2020-03-23,6
Chongqing,China,30.0572,107.874,2020-03-24,6
Chongqing,China,30.0572,107.874,2020-03-25,6
Chongqing,China,30.0572,107.874,2020-03-26,6
Chongqing,China,30.0572,107.874,2020-03-27,6
Chongqing,China,30.0572,107.874,2020-03-28,6
Chongqing,China,30.0572,107.874,2020-03-29,6
Chongqing,China,30.0572,107.874,2020-03-30,6
Chongqing,China,30.0572,107.874,2020-03-31,6
Chongqing,China,30.0572,107.874,2020-04-01,6
Chongqing,China,30.0572,107.874,2020-04-02,6
Chongqing,China,30.0572,107.874,2020-04-03,6
Chongqing,China,30.0572,107.874,2020-04-04,6
Chongqing,China,30.0572,107.874,2020-04-05,6
